DPT du siège de la coll.;Id SISPEA de la collectivité;Nom collectivité;Type collectivité;Id SISPEA de l'entité de gestion;Nom de l'entité de gestion;Mode de gestion;Pop de l'entité de gestion sans double compte;Statut;D201.0;Verif_D201.0;CalculAuto_D201.0;D204.0;Verif_D204.0;CalculAuto_D204.0;VP.056;VP.190;VP.177;VP.179;VP.218;VP.178;VP.219;VP.228;VP.191;VP.175;VP.213;VP.229;VP.217;DC.184;Borne inférieure Tranche 1 (part collectivité);Borne supérieure Tranche 1 (part collectivité);Prix Tranche 1 (part collectivité);Borne inférieure Tranche 2 (part collectivité);Borne supérieure Tranche 2 (part collectivité);Prix Tranche 2 (part collectivité);Borne inférieure Tranche 3 (part collectivité);Borne supérieure Tranche 3 (part collectivité);Prix Tranche 3 (part collectivité);Borne inférieure Tranche 4 (part collectivité);Borne supérieure Tranche 4 (part collectivité);Prix Tranche 4 (part collectivité);Borne inférieure Tranche 5 (part collectivité);Borne supérieure Tranche 5 (part collectivité);Prix Tranche 5 (part collectivité);Borne inférieure Tranche 6 (part collectivité);Borne supérieure Tranche 6 (part collectivité);Prix Tranche 6 (part collectivité);Borne inférieure Tranche 7 (part collectivité);Borne supérieure Tranche 7 (part collectivité);Prix Tranche 7 (part collectivité);Borne inférieure Tranche 8 (part collectivité);Borne supérieure Tranche 8 (part collectivité);Prix Tranche 8 (part collectivité);Borne inférieure Tranche 9 (part collectivité);Borne supérieure Tranche 9 (part collectivité);Prix Tranche 9 (part collectivité);Borne inférieure Tranche 10 (part collectivité);Borne supérieure Tranche 10 (part collectivité);Prix Tranche 10 (part collectivité);Borne inférieure Tranche 1 (part délégataire);Borne supérieure Tranche 1 (part délégataire);Prix Tranche 1 (part délégataire);Borne inférieure Tranche 2 (part délégataire);Borne supérieure Tranche 2 (part délégataire);Prix Tranche 2 (part délégataire);Borne inférieure Tranche 3 (part délégataire);Borne supérieure Tranche 3 (part délégataire);Prix Tranche 3 (part délégataire);Borne inférieure Tranche 4 (part délégataire);Borne supérieure Tranche 4 (part délégataire);Prix Tranche 4 (part délégataire);Borne inférieure Tranche 5 (part délégataire);Borne supérieure Tranche 5 (part délégataire);Prix Tranche 5 (part délégataire);Borne inférieure Tranche 6 (part délégataire);Borne supérieure Tranche 6 (part délégataire);Prix Tranche 6 (part délégataire);Borne inférieure Tranche 7 (part délégataire);Borne supérieure Tranche 7 (part délégataire);Prix Tranche 7 (part délégataire);Borne inférieure Tranche 8 (part délégataire);Borne supérieure Tranche 8 (part délégataire);Prix Tranche 8 (part délégataire);Borne inférieure Tranche 9 (part délégataire);Borne supérieure Tranche 9 (part délégataire);Prix Tranche 9 (part délégataire);Borne inférieure Tranche 10 (part délégataire);Borne supérieure Tranche 10 (part délégataire);Prix Tranche 10 (part délégataire)
057;CollectivityId=63190;SIA INSMING NELLING;Syndicat Intercommunal à Vocations Multiples;ServiceId=63699;assainissement collectif;Régie;873;Confirmé / publié;1150;Sans anomalie apparente;0;3,53;Sans anomalie apparente;1;414;;;27,96;0;396;0;38,16;132;1150;0;2,78;0,233;141182,05;0;;2,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
057;CollectivityId=63070;Valmestroff;Commune;ServiceId=64027;assainissement collectif;Régie;334;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
057;CollectivityId=62829;SYNDICAT INTERCOMMUNAL  D'ASSAINISSEMENT DE L'ANZELING;Syndicat Intercommunal à Vocation Unique;ServiceId=63428;assainissement collectif;Régie;3049;Confirmé / publié;3435;Sans anomalie apparente;0;3,37;Sans anomalie apparente;1;1339;;;64,76;;340;;27,11;40;3435;10;2,57;0,233;358827;0;;2,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
057;CollectivityId=62814;Rettel;Commune;ServiceId=63413;assainissement collectif;Régie;850;Confirmé / publié;730;Sans anomalie apparente;0;1,65;Sans anomalie apparente;1;369;;;27,96;;170,4;;48,81;0;730;0;1,98;0,233;51094,61;0;;1,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
057;CollectivityId=63003;Lindre-Basse;Commune;ServiceId=63716;assainissement collectif;Régie;216;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
057;CollectivityId=62960;Fossieux;Commune;ServiceId=63676;assainissement collectif;Régie;196;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
057;CollectivityId=63185;Syndicat Mixte Intercommunal d'assainissement du SUD DE LA BISTEN;Syndicat Mixte;ServiceId=63624;assainissement collectif;Régie;8638;Confirmé / publié;8443;Sans anomalie apparente;0;2,02;Sans anomalie apparente;1;4059;;;49,96;0;192;0;54,12;0;8443;10;2,08;0,233;434682;0;;1,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
057;CollectivityId=63018;Mulcey;Commune;ServiceId=63738;assainissement collectif;Régie;215;Confirmé / publié;220;Sans anomalie apparente;0;2,62;Sans anomalie apparente;1;98;;;27,96;;286;;25,79;70;220;0;2,24;0,233;28113,36;0;;1,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
057;CollectivityId=62826;SIVOM CANTON DE FONTOY;Syndicat Intercommunal à Vocations Multiples;ServiceId=63425;assainissement collectif;Régie;3386;Confirmé / publié;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
057;CollectivityId=201799;Syndicat Intercommunal d'Assainissement d'Aulnois Craincourt;Syndicat Intercommunal à Vocation Unique;ServiceId=201812;assainissement collectif;Régie;536;Confirmé / publié;528;Sans anomalie apparente;0;4,06;Sans anomalie apparente;1;236;;;72,22;;414,6;;28,92;75;528;10;2,24;0,233;73376,93;0;;2,83;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
057;CollectivityId=62934;Bourgaltroff;Commune;ServiceId=63649;assainissement collectif;Régie;249;Confirmé / publié;231;Sans anomalie apparente;0;2,71;Sans anomalie apparente;1;100;;;57,57;0;268,18;0;43,86;50;231;10;2,31;0,233;;0;;1,8182;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
057;CollectivityId=63038;Réning;Commune;ServiceId=276294;assainissement collectif;Régie;136;Confirmé / publié;135;Sans anomalie apparente;0;0;Sans anomalie apparente;1;67;;;0;;0;;41,88;0;135;0;2,01;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
