DPT de la commune,D102.0,Année
95,1.97,2018
95,3.16,2018
77,2.77,2018
95,2.41,2018
78,,2018
92,5.6,2018
91,,2018
77,,2018
91,4.02,2018
77,1.84,2018
77,2.27,2018
91,1.97,2018
91,,2018
78,2.1,2018
77,,2018
78,2.06,2018
77,2.01,2018
78,5.6,2018
77,2.27,2018
77,,2018
77,,2018
77,,2018
77,,2018
77,,2018
91,2.98,2018
95,2.01,2018
95,2.06,2018
91,,2018
77,,2018
92,1.97,2018
78,3.14,2018
78,2.1,2018
91,2.2,2018
78,2.1,2018
77,1.84,2018
77,2.41,2018
78,3.79,2018
91,2.2,2018
77,4.25,2018
95,2.69,2018
77,2.82,2018
91,2.98,2018
78,2.69,2018
91,,2018
77,,2018
78,2.1,2018
78,3.14,2018
77,,2018
77,,2018
77,,2018
77,,2018
77,1.84,2018
77,,2018
78,,2018
93,1.97,2018
78,2.1,2018
91,,2018
77,2.01,2018
77,,2018
77,,2018
78,5.6,2018
77,,2018
95,1.97,2018
77,3.01,2018
91,,2018
95,1.97,2018
77,1.84,2018
95,1.97,2018
95,1.97,2018
77,,2018
93,,2018
92,1.97,2018
77,,2018
95,2.69,2018
77,2.76,2018
78,1.95,2018
77,3.01,2018
91,,2018
77,2.09,2018
91,4.02,2018
91,2.82,2018
77,2.13,2018
77,,2018
77,2.4,2018
95,2.47,2018
77,,2018
78,3.14,2018
95,3.16,2018
77,2.01,2018
77,2.01,2018
77,,2018
78,1.95,2018
78,3.14,2018
95,1.97,2018
91,1.72,2018
77,2.4,2018
95,1.97,2018
78,2.1,2018
78,3.14,2018
78,3.14,2018
91,2.98,2018
77,2.82,2018
77,2.67,2018
77,2.71,2018
77,2.86,2018
92,2.07,2018
77,,2018
77,2.4,2018
77,2.01,2018
78,2.1,2018
78,2.1,2018
78,,2018
77,3.55,2018
95,2.69,2018
77,,2018
93,1.97,2018
95,3.16,2018
93,1.97,2018
92,1.97,2018
95,2.06,2018
94,1.97,2018
95,2.47,2018
94,,2018
77,2.01,2018
77,1.84,2018
93,1.97,2018
78,5.6,2018
93,,2018
95,,2018
77,2.77,2018
77,3.97,2018
78,,2018
77,,2018
91,,2018
78,3.14,2018
77,2.27,2018
78,3.14,2018
77,2.01,2018
91,4.02,2018
91,2.2,2018
78,2.59,2018
78,2.1,2018
78,1.95,2018
94,2.19,2018
77,,2018
77,3.55,2018
94,,2018
91,2.98,2018
91,,2018
78,2.59,2018
91,,2018
78,2.59,2018
91,2.98,2018
78,,2018
78,2.1,2018
95,2.06,2018
77,2.01,2018
77,2.52,2018
77,4.25,2018
91,1.97,2018
77,3.48,2018
77,4.25,2018
93,,2018
78,2.59,2018
75,1.76,2018
95,2.92,2018
77,,2018
77,,2018
91,,2018
77,,2018
78,3.14,2018
95,,2018
77,2.77,2018
77,,2018
93,1.97,2018
95,1.97,2018
95,1.97,2018
78,5.6,2018
91,1.72,2018
77,,2018
78,3.79,2018
77,,2018
78,3.14,2018
77,2.92,2018
77,,2018
77,2.3,2018
77,2.52,2018
77,2.52,2018
78,2.59,2018
95,2.06,2018
78,3.14,2018
95,2.47,2018
77,2.45,2018
77,,2018
77,,2018
78,2.59,2018
78,2.1,2018
91,2.98,2018
77,,2018
91,,2018
95,2.06,2018
77,2.27,2018
91,,2018
92,1.97,2018
94,,2018
77,,2018
77,,2018
91,,2018
78,3.79,2018
78,,2018
77,,2018
77,,2018
77,2.77,2018
77,2.92,2018
78,5.6,2018
77,2.4,2018
91,1.72,2018
78,2.1,2018
91,2.82,2018
78,2.59,2018
91,,2018
91,,2018
77,2.52,2018
78,3.14,2018
93,,2018
95,3.47,2018
78,2.1,2018
93,1.97,2018
78,3.14,2018
77,,2018
77,2.01,2018
77,,2018
92,2.07,2018
77,3.99,2018
94,2.19,2018
77,,2018
77,2.82,2018
77,,2018
91,,2018
91,,2018
95,,2018
78,3.14,2018
78,2.59,2018
91,,2018
77,,2018
77,,2018
77,,2018
95,1.97,2018
91,,2018
92,5.6,2018
95,,2018
78,5.6,2018
91,,2018
91,,2018
77,,2018
93,1.97,2018
77,,2018
91,1.72,2018
77,,2018
77,,2018
78,2.1,2018
77,1.84,2018
77,,2018
78,2.1,2018
78,,2018
91,4.02,2018
91,2.82,2018
77,,2018
77,,2018
77,2.77,2018
95,2.38,2018
95,1.97,2018
91,,2018
78,3.79,2018
77,,2018
91,,2018
77,2.4,2018
77,,2018
78,2.1,2018
95,1.97,2018
77,,2018
77,,2018
78,3.79,2018
77,3.01,2018
94,1.97,2018
77,2.01,2018
77,,2018
78,2.59,2018
78,2.1,2018
77,,2018
95,2.69,2018
77,2.77,2018
78,3.14,2018
94,1.97,2018
94,1.97,2018
91,,2018
77,2.01,2018
91,4.02,2018
77,4.25,2018
78,1.95,2018
77,2.9,2018
95,2.06,2018
77,,2018
93,1.97,2018
77,2.01,2018
91,2.82,2018
77,3.55,2018
95,1.97,2018
77,,2018
78,2.1,2018
77,,2018
77,2.77,2018
77,,2018
77,,2018
91,2.98,2018
77,2.3,2018
91,2.98,2018
91,2.98,2018
77,2.4,2018
77,,2018
91,4.02,2018
78,2.59,2018
91,2.82,2018
77,1.84,2018
77,2.4,2018
77,2.77,2018
77,2.77,2018
77,,2018
77,,2018
95,1.97,2018
95,3.16,2018
95,1.97,2018
78,1.97,2018
78,2.1,2018
91,,2018
77,2.82,2018
77,,2018
77,,2018
92,1.97,2018
77,1.97,2018
77,2.4,2018
78,,2018
95,,2018
91,,2018
77,2.0,2018
95,,2018
93,1.97,2018
77,,2018
77,,2018
77,4.25,2018
77,,2018
77,4.25,2018
78,3.14,2018
77,,2018
95,1.97,2018
91,2.82,2018
91,2.2,2018
77,4.25,2018
78,2.59,2018
77,2.84,2018
77,,2018
91,,2018
93,1.97,2018
94,,2018
92,2.07,2018
92,1.97,2018
78,2.1,2018
77,2.27,2018
95,1.97,2018
78,3.14,2018
94,2.19,2018
77,2.01,2018
78,5.6,2018
78,2.1,2018
77,2.57,2018
77,2.3,2018
95,,2018
77,,2018
77,,2018
91,2.82,2018
78,2.61,2018
77,2.01,2018
91,,2018
77,,2018
77,2.45,2018
77,2.77,2018
78,5.6,2018
78,5.6,2018
93,2.41,2018
77,3.26,2018
78,3.14,2018
77,,2018
77,,2018
77,2.27,2018
77,2.77,2018
95,,2018
77,2.4,2018
77,1.97,2018
77,4.25,2018
95,2.01,2018
95,1.97,2018
91,,2018
92,1.97,2018
77,,2018
91,,2018
77,1.84,2018
77,,2018
77,,2018
92,5.6,2018
77,3.72,2018
91,,2018
91,,2018
93,1.97,2018
95,2.06,2018
77,,2018
77,3.48,2018
78,3.14,2018
91,2.98,2018
77,2.27,2018
77,,2018
77,,2018
78,3.14,2018
77,2.62,2018
78,3.14,2018
91,1.97,2018
78,5.6,2018
78,3.14,2018
77,2.82,2018
91,2.98,2018
91,2.98,2018
95,,2018
78,2.1,2018
91,2.2,2018
78,2.1,2018
95,2.84,2018
77,,2018
77,,2018
91,,2018
95,,2018
91,2.82,2018
92,5.6,2018
91,,2018
77,3.48,2018
91,,2018
94,2.19,2018
91,,2018
77,,2018
77,3.48,2018
77,2.32,2018
91,4.02,2018
93,1.97,2018
77,,2018
77,,2018
92,2.07,2018
77,,2018
94,2.19,2018
77,,2018
77,2.01,2018
91,2.98,2018
77,,2018
78,1.95,2018
77,,2018
77,1.97,2018
93,2.41,2018
78,5.6,2018
77,,2018
93,1.97,2018
78,,2018
77,2.3,2018
95,1.97,2018
78,2.1,2018
77,,2018
77,,2018
95,1.97,2018
91,,2018
78,2.1,2018
94,1.97,2018
77,2.4,2018
91,4.02,2018
77,,2018
77,,2018
77,,2018
77,2.01,2018
94,1.97,2018
77,2.27,2018
78,1.97,2018
91,2.19,2018
94,2.19,2018
77,,2018
77,,2018
78,5.6,2018
77,,2018
77,,2018
77,1.84,2018
77,,2018
77,2.77,2018
78,1.97,2018
95,2.01,2018
95,3.26,2018
91,1.97,2018
91,,2018
77,,2018
91,2.98,2018
77,4.25,2018
95,1.97,2018
77,,2018
91,4.02,2018
77,2.92,2018
78,5.6,2018
78,3.79,2018
77,2.01,2018
95,2.01,2018
91,,2018
91,,2018
93,1.97,2018
78,3.14,2018
95,2.06,2018
91,,2018
91,2.82,2018
91,,2018
77,2.27,2018
78,3.14,2018
91,2.82,2018
77,4.25,2018
91,,2019
95,,2019
78,2.61,2019
94,2.48,2019
78,3.24,2019
77,3.23,2019
78,3.57,2019
78,1.93,2019
95,,2019
94,1.86,2019
78,2.61,2019
95,,2019
77,4.87,2019
78,2.1,2019
95,1.86,2019
77,2.71,2019
78,3.24,2019
91,,2019
91,3.16,2019
77,2.48,2019
92,1.86,2019
77,3.23,2019
94,2.48,2019
95,1.86,2019
77,4.32,2019
77,2.44,2019
95,2.48,2019
78,3.24,2019
91,4.39,2019
91,,2019
95,,2019
92,2.12,2019
91,2.48,2019
95,2.73,2019
78,3.24,2019
93,1.86,2019
77,3.6,2019
78,3.24,2019
77,4.87,2019
93,1.86,2019
78,3.24,2019
77,4.87,2019
78,2.1,2019
91,1.78,2019
78,2.1,2019
91,3.03,2019
91,3.03,2019
95,1.86,2019
95,,2019
77,3.23,2019
91,4.39,2019
77,4.87,2019
77,3.6,2019
92,1.86,2019
93,,2019
95,2.73,2019
78,5.3,2019
77,3.29,2019
91,,2019
91,3.03,2019
77,4.87,2019
77,4.87,2019
77,1.87,2019
77,3.23,2019
77,,2019
77,4.87,2019
91,3.03,2019
78,2.1,2019
77,4.87,2019
78,2.1,2019
95,1.86,2019
77,4.87,2019
77,1.95,2019
95,,2019
77,4.87,2019
77,4.32,2019
95,2.43,2019
77,4.87,2019
78,,2019
77,2.17,2019
95,,2019
95,1.86,2019
77,4.87,2019
78,2.1,2019
77,4.87,2019
95,1.86,2019
91,1.86,2019
91,4.32,2019
77,3.79,2019
93,,2019
91,2.73,2019
78,3.24,2019
78,2.61,2019
78,2.1,2019
92,2.12,2019
91,,2019
78,5.3,2019
77,3.23,2019
77,4.87,2019
95,1.79,2019
78,3.07,2019
77,,2019
77,,2019
77,,2019
94,,2019
77,3.23,2019
91,,2019
77,2.43,2019
91,2.72,2019
91,3.16,2019
78,2.1,2019
91,3.03,2019
77,4.87,2019
77,4.32,2019
91,2.63,2019
93,,2019
78,,2019
95,2.48,2019
94,,2019
78,3.24,2019
95,2.73,2019
78,5.3,2019
77,2.95,2019
77,,2019
92,1.86,2019
91,3.03,2019
78,3.57,2019
92,1.86,2019
77,3.23,2019
91,,2019
91,1.78,2019
77,,2019
91,3.03,2019
91,,2019
77,3.06,2019
95,,2019
77,4.87,2019
78,3.24,2019
91,4.39,2019
91,3.03,2019
95,,2019
91,3.16,2019
91,,2019
77,1.86,2019
91,,2019
78,3.24,2019
91,,2019
91,4.39,2019
94,1.86,2019
95,3.19,2019
91,4.39,2019
78,2.63,2019
78,5.3,2019
78,3.24,2019
78,,2019
91,3.03,2019
77,4.02,2019
91,,2019
77,4.87,2019
77,2.34,2019
77,2.34,2019
77,2.95,2019
95,1.86,2019
78,2.1,2019
95,1.86,2019
94,2.48,2019
77,1.87,2019
77,2.34,2019
78,3.24,2019
78,,2019
95,1.79,2019
77,4.87,2019
91,3.03,2019
77,2.63,2019
77,4.87,2019
77,4.87,2019
77,3.06,2019
77,4.87,2019
77,4.87,2019
77,2.81,2019
77,4.87,2019
91,,2019
91,,2019
91,3.03,2019
78,1.93,2019
77,,2019
77,2.43,2019
95,2.94,2019
77,2.56,2019
77,4.87,2019
91,3.03,2019
77,4.32,2019
77,4.32,2019
94,1.86,2019
91,,2019
91,,2019
77,2.07,2019
77,2.43,2019
77,2.81,2019
78,3.24,2019
78,3.24,2019
94,1.86,2019
77,,2019
77,,2019
95,3.19,2019
77,4.32,2019
77,4.87,2019
91,2.61,2019
78,,2019
77,,2019
91,2.72,2019
77,4.87,2019
77,4.32,2019
95,,2019
95,1.86,2019
78,5.3,2019
92,1.86,2019
77,1.86,2019
95,2.03,2019
94,1.86,2019
77,4.87,2019
91,4.39,2019
77,3.29,2019
91,3.03,2019
94,2.48,2019
77,3.6,2019
77,4.87,2019
77,3.79,2019
91,,2019
77,4.87,2019
94,2.48,2019
77,2.73,2019
78,5.3,2019
92,1.86,2019
77,4.87,2019
77,3.6,2019
92,1.86,2019
77,4.32,2019
77,2.17,2019
77,4.87,2019
78,3.07,2019
78,2.61,2019
92,1.86,2019
77,2.48,2019
92,1.86,2019
93,1.86,2019
77,2.86,2019
77,2.44,2019
78,5.3,2019
77,2.34,2019
92,2.12,2019
77,2.63,2019
95,,2019
77,2.48,2019
77,2.34,2019
77,,2019
78,3.57,2019
95,,2019
78,3.24,2019
91,,2019
77,2.44,2019
91,2.63,2019
91,2.61,2019
95,1.86,2019
95,3.19,2019
77,4.32,2019
93,1.86,2019
77,,2019
77,2.44,2019
77,,2019
77,4.87,2019
77,3.29,2019
91,2.73,2019
92,2.12,2019
77,1.87,2019
77,4.87,2019
95,1.79,2019
91,3.03,2019
77,3.0,2019
91,3.16,2019
77,4.87,2019
77,4.18,2019
77,2.34,2019
77,4.87,2019
77,2.43,2019
78,1.93,2019
77,4.32,2019
77,2.07,2019
78,,2019
91,,2019
77,2.44,2019
77,2.17,2019
77,,2019
77,,2019
94,,2019
77,2.03,2019
77,3.23,2019
91,3.03,2019
77,4.87,2019
77,,2019
77,2.03,2019
78,,2019
77,,2019
77,2.34,2019
78,2.52,2019
91,2.73,2019
77,3.6,2019
78,1.93,2019
95,1.86,2019
77,2.44,2019
77,3.79,2019
95,1.86,2019
77,4.87,2019
77,4.87,2019
91,3.16,2019
77,2.44,2019
93,1.86,2019
78,3.24,2019
93,1.86,2019
95,1.86,2019
78,3.24,2019
95,1.86,2019
95,2.41,2019
95,1.86,2019
77,,2019
77,1.87,2019
77,4.87,2019
77,4.87,2019
77,2.11,2019
78,3.24,2019
77,3.6,2019
77,2.81,2019
78,1.93,2019
78,3.24,2019
91,4.39,2019
77,3.23,2019
78,2.1,2019
78,2.63,2019
78,3.24,2019
78,3.24,2019
77,4.87,2019
91,,2019
77,4.32,2019
77,3.23,2019
77,,2019
77,2.86,2019
78,3.24,2019
78,3.24,2019
77,2.87,2019
92,1.86,2019
78,5.3,2019
91,3.03,2019
91,3.16,2019
94,1.86,2019
77,,2019
77,1.87,2019
91,3.16,2019
95,2.43,2019
77,4.32,2019
95,1.86,2019
78,,2019
94,2.48,2019
77,2.48,2019
77,4.02,2019
95,2.02,2019
95,,2019
95,3.19,2019
95,1.86,2019
77,4.87,2019
77,,2019
77,4.32,2019
93,1.86,2019
78,3.24,2019
78,2.1,2019
78,2.1,2019
78,2.1,2019
78,2.1,2019
92,5.3,2019
77,2.21,2019
78,3.24,2019
95,2.48,2019
77,5.37,2019
78,3.57,2019
92,2.12,2019
94,2.48,2019
77,,2019
77,2.44,2019
77,,2019
91,,2019
77,4.87,2019
91,3.03,2019
91,,2019
91,,2019
78,,2019
95,2.48,2019
77,4.87,2019
78,2.1,2019
93,1.86,2019
78,3.24,2019
77,2.34,2019
95,,2019
78,3.57,2019
77,2.86,2019
77,4.87,2019
78,3.07,2019
77,,2019
77,3.0,2019
91,2.63,2019
77,4.32,2019
77,4.87,2019
95,1.86,2019
78,2.1,2019
77,2.16,2019
77,2.34,2019
78,3.24,2019
78,3.24,2019
91,4.39,2019
77,4.32,2019
91,3.03,2019
91,,2019
78,3.24,2019
77,4.87,2019
78,5.3,2019
77,4.87,2019
95,3.19,2019
78,3.24,2019
78,3.24,2019
77,2.43,2019
95,1.86,2019
78,3.57,2019
77,4.87,2019
77,4.87,2019
78,,2019
78,1.86,2019
95,2.02,2019
77,3.23,2019
95,2.41,2019
77,,2019
91,1.86,2019
77,2.44,2019
77,,2019
78,3.24,2019
92,1.86,2019
91,3.03,2019
77,,2019
94,2.48,2019
77,2.48,2019
77,2.44,2019
78,3.24,2019
91,3.03,2019
91,,2019
77,4.87,2019
94,1.86,2019
77,2.34,2019
77,4.87,2019
78,2.1,2019
78,3.24,2019
78,1.86,2019
77,4.87,2019
95,1.79,2019
77,4.87,2019
77,2.03,2019
78,3.24,2019
77,4.87,2019
91,2.48,2019
78,3.24,2019
94,2.48,2019
95,2.94,2019
78,,2019
93,1.86,2019
78,3.57,2019
77,1.87,2019
78,5.3,2019
78,2.61,2019
77,4.87,2019
77,,2019
77,4.87,2019
77,4.87,2019
95,2.6,2019
77,3.23,2019
93,1.86,2019
78,3.24,2019
91,3.03,2019
77,4.87,2019
77,2.43,2019
91,,2019
91,3.16,2019
95,1.86,2019
92,2.12,2019
77,3.04,2019
77,1.87,2019
77,,2019
78,3.57,2019
77,2.17,2019
77,,2019
91,4.39,2019
94,2.61,2019
78,2.1,2019
95,,2019
77,,2019
77,4.87,2019
77,4.87,2019
78,5.3,2019
91,,2019
95,2.02,2019
77,2.34,2019
78,3.24,2019
77,1.91,2019
91,3.03,2019
95,2.43,2019
77,1.87,2019
95,3.19,2019
93,,2019
93,1.86,2019
78,5.3,2019
77,4.32,2019
91,2.63,2019
95,3.19,2019
94,2.48,2019
77,2.03,2019
78,2.1,2019
78,1.86,2019
77,,2019
91,,2019
78,,2019
95,,2019
78,2.1,2019
94,1.86,2019
77,2.34,2019
95,1.86,2019
95,2.43,2019
77,2.44,2019
91,4.39,2019
92,1.86,2019
94,2.61,2019
77,,2019
77,2.03,2019
78,,2019
93,,2019
93,1.86,2019
78,3.57,2019
78,3.24,2019
78,2.1,2019
91,3.16,2019
77,3.23,2019
78,,2019
78,1.93,2019
78,3.57,2019
77,2.17,2019
78,5.3,2019
78,2.1,2019
91,3.16,2019
93,,2019
78,1.86,2019
77,4.87,2019
78,2.1,2019
78,3.24,2019
77,4.87,2019
93,1.86,2019
91,,2019
77,4.32,2019
77,4.87,2019
77,2.81,2019
91,3.03,2019
77,4.87,2019
91,4.39,2019
92,1.86,2019
77,2.63,2019
78,3.24,2019
94,,2019
78,,2019
77,4.32,2019
91,,2019
91,,2019
91,2.63,2019
77,4.32,2019
77,3.0,2019
95,2.41,2019
93,1.86,2019
77,,2019
77,4.87,2019
77,2.44,2019
77,2.07,2019
91,,2019
78,2.63,2019
77,2.03,2019
91,4.39,2019
95,,2019
77,4.87,2019
78,2.61,2019
77,3.79,2019
77,4.87,2019
78,5.3,2019
77,4.87,2019
77,3.8,2019
77,4.87,2019
95,,2019
77,4.87,2019
78,2.1,2019
77,4.32,2019
95,2.73,2019
78,3.24,2019
95,2.6,2019
77,3.29,2019
78,2.1,2019
77,,2019
77,4.87,2019
77,,2019
77,,2019
94,1.86,2019
78,,2019
91,3.03,2019
92,1.86,2019
94,,2019
78,3.24,2019
78,3.24,2019
77,2.03,2019
77,,2019
91,,2019
78,2.1,2019
78,,2019
78,2.1,2019
78,2.1,2019
77,,2019
95,1.86,2019
95,3.19,2019
77,2.87,2019
95,2.43,2019
78,,2019
92,5.3,2019
91,,2019
77,4.87,2019
91,4.39,2019
77,1.87,2019
77,2.44,2019
91,1.86,2019
91,2.72,2019
78,2.1,2019
77,4.87,2019
78,1.79,2019
77,2.03,2019
78,5.3,2019
77,2.44,2019
77,,2019
77,4.87,2019
77,4.87,2019
77,,2019
77,4.87,2019
91,3.03,2019
95,2.02,2019
95,1.79,2019
91,,2019
77,,2019
92,1.86,2019
78,3.24,2019
78,2.1,2019
91,2.73,2019
78,2.1,2019
77,1.87,2019
77,2.48,2019
78,3.57,2019
91,2.73,2019
77,4.32,2019
95,2.73,2019
77,2.63,2019
91,3.03,2019
78,2.68,2019
91,,2019
77,4.87,2019
78,2.1,2019
78,3.24,2019
77,,2019
77,4.87,2019
77,4.87,2019
77,4.87,2019
77,1.87,2019
77,,2019
78,,2019
93,1.86,2019
78,2.1,2019
91,,2019
77,2.03,2019
77,,2019
77,4.87,2019
78,5.3,2019
77,4.87,2019
95,1.86,2019
77,3.04,2019
91,,2019
95,1.86,2019
77,1.87,2019
95,1.86,2019
95,1.86,2019
77,4.87,2019
93,,2019
92,1.86,2019
77,,2019
95,2.73,2019
77,2.81,2019
78,1.93,2019
77,3.04,2019
91,,2019
77,2.0,2019
91,4.39,2019
91,2.63,2019
77,2.17,2019
77,4.87,2019
77,4.87,2019
95,2.75,2019
77,4.87,2019
78,3.24,2019
95,3.19,2019
77,2.03,2019
77,2.03,2019
77,4.87,2019
78,1.93,2019
78,3.24,2019
95,1.86,2019
91,1.78,2019
77,2.43,2019
95,1.86,2019
78,2.1,2019
78,3.24,2019
78,3.24,2019
91,3.03,2019
77,2.63,2019
77,2.76,2019
77,2.95,2019
77,2.86,2019
92,2.12,2019
77,,2019
77,2.43,2019
77,2.03,2019
78,2.1,2019
78,2.1,2019
78,2.63,2019
77,3.6,2019
95,2.73,2019
77,2.11,2019
93,1.86,2019
95,3.19,2019
93,1.86,2019
92,1.86,2019
95,1.79,2019
94,1.86,2019
95,2.75,2019
94,,2019
77,2.07,2019
77,1.87,2019
93,1.86,2019
78,5.3,2019
93,,2019
95,,2019
77,3.23,2019
77,4.79,2019
78,,2019
77,4.87,2019
91,,2019
78,3.24,2019
77,2.44,2019
78,3.24,2019
77,2.03,2019
91,4.39,2019
91,2.73,2019
78,2.61,2019
78,2.1,2019
78,1.93,2019
94,2.48,2019
77,4.87,2019
77,3.6,2019
94,,2019
91,3.03,2019
91,,2019
78,2.61,2019
91,,2019
78,2.61,2019
91,3.03,2019
78,3.07,2019
78,2.1,2019
95,1.79,2019
77,2.03,2019
77,2.61,2019
77,4.32,2019
91,1.86,2019
77,3.79,2019
77,4.32,2019
93,,2019
78,2.61,2019
75,1.75,2019
95,2.94,2019
77,4.87,2019
77,4.87,2019
91,,2019
77,,2019
78,3.24,2019
95,,2019
77,3.23,2019
77,,2019
93,1.86,2019
95,1.86,2019
95,1.86,2019
78,5.3,2019
91,1.78,2019
77,4.87,2019
78,3.57,2019
77,,2019
78,3.24,2019
77,3.06,2019
77,4.87,2019
77,2.34,2019
77,2.61,2019
77,2.61,2019
78,2.61,2019
95,1.79,2019
78,3.24,2019
95,2.75,2019
77,3.0,2019
77,,2019
77,4.87,2019
78,2.61,2019
78,2.1,2019
91,3.03,2019
77,,2019
91,,2019
95,1.79,2019
77,2.44,2019
91,,2019
92,1.86,2019
94,,2019
77,3.33,2019
77,,2019
91,,2019
78,3.57,2019
78,,2019
77,,2019
77,4.87,2019
77,3.23,2019
77,3.06,2019
78,5.3,2019
77,4.87,2019
91,1.78,2019
78,2.1,2019
91,2.63,2019
78,2.61,2019
91,3.16,2019
91,,2019
77,2.61,2019
78,3.24,2019
93,,2019
95,3.53,2019
78,2.1,2019
93,1.86,2019
78,3.24,2019
77,4.87,2019
77,2.03,2019
77,,2019
92,2.12,2019
77,4.02,2019
94,2.48,2019
77,4.87,2019
77,2.63,2019
77,4.87,2019
91,,2019
91,,2019
95,,2019
78,3.24,2019
78,2.61,2019
91,,2019
77,4.87,2019
77,4.87,2019
77,4.87,2019
95,1.86,2019
91,,2019
92,5.3,2019
95,,2019
78,5.3,2019
91,,2019
91,3.16,2019
77,4.87,2019
93,1.86,2019
77,4.87,2019
91,1.78,2019
77,,2019
77,,2019
78,2.1,2019
77,1.87,2019
77,,2019
78,2.1,2019
78,,2019
91,4.39,2019
91,2.63,2019
77,4.87,2019
77,,2019
77,3.23,2019
95,2.6,2019
95,1.86,2019
91,,2019
78,3.57,2019
77,4.87,2019
91,,2019
77,2.43,2019
77,4.87,2019
78,2.1,2019
95,1.86,2019
77,4.87,2019
77,4.87,2019
78,3.57,2019
77,3.04,2019
94,1.86,2019
77,2.03,2019
77,4.87,2019
78,2.61,2019
78,4.87,2019
77,4.87,2019
95,2.73,2019
77,3.23,2019
78,3.24,2019
94,1.86,2019
94,1.86,2019
91,3.16,2019
77,2.03,2019
91,4.39,2019
77,4.32,2019
78,1.93,2019
77,2.86,2019
95,1.79,2019
77,4.87,2019
93,1.86,2019
77,2.03,2019
91,2.63,2019
77,3.6,2019
95,1.86,2019
77,4.87,2019
78,2.1,2019
77,4.87,2019
77,3.23,2019
77,4.87,2019
77,,2019
91,3.03,2019
77,2.34,2019
91,3.03,2019
91,3.03,2019
77,2.43,2019
77,4.87,2019
91,4.39,2019
78,2.61,2019
91,2.63,2019
77,1.87,2019
77,2.43,2019
77,3.23,2019
77,3.23,2019
77,,2019
77,4.87,2019
95,1.86,2019
95,3.19,2019
95,1.86,2019
78,1.86,2019
78,2.1,2019
91,,2019
77,2.63,2019
77,4.87,2019
77,4.87,2019
92,1.86,2019
77,1.86,2019
77,2.43,2019
78,,2019
95,,2019
91,3.16,2019
77,3.29,2019
95,,2019
93,1.86,2019
77,,2019
77,4.87,2019
77,4.32,2019
77,4.87,2019
77,4.32,2019
78,3.24,2019
77,4.87,2019
95,1.86,2019
91,2.63,2019
91,2.73,2019
77,4.32,2019
78,2.61,2019
77,2.86,2019
77,4.87,2019
91,2.72,2019
93,1.86,2019
94,,2019
92,2.12,2019
92,1.86,2019
78,2.1,2019
77,2.44,2019
95,1.86,2019
78,3.24,2019
94,2.48,2019
77,2.03,2019
78,5.3,2019
78,2.1,2019
77,2.6,2019
77,2.34,2019
95,,2019
77,4.87,2019
77,,2019
91,2.63,2019
78,2.63,2019
77,2.07,2019
91,2.72,2019
77,4.87,2019
77,3.0,2019
77,3.23,2019
78,5.3,2019
78,5.3,2019
93,2.48,2019
77,3.27,2019
78,3.24,2019
77,,2019
77,,2019
77,2.44,2019
77,3.23,2019
95,,2019
77,2.43,2019
77,1.86,2019
77,4.32,2019
95,2.02,2019
95,1.86,2019
91,,2019
92,1.86,2019
77,4.87,2019
91,,2019
77,1.87,2019
77,,2019
77,,2019
92,5.3,2019
77,3.75,2019
91,3.16,2019
91,,2019
93,1.86,2019
95,1.79,2019
77,,2019
77,3.79,2019
78,3.24,2019
91,3.03,2019
77,2.44,2019
77,4.87,2019
77,2.71,2019
78,3.24,2019
77,2.56,2019
78,3.24,2019
91,1.86,2019
78,5.3,2019
78,3.24,2019
77,2.63,2019
91,3.03,2019
91,3.03,2019
95,,2019
78,2.1,2019
91,2.73,2019
78,2.1,2019
95,2.84,2019
77,4.87,2019
77,,2019
91,,2019
95,,2019
91,2.63,2019
92,5.3,2019
91,,2019
77,3.79,2019
91,2.72,2019
94,2.48,2019
91,,2019
77,,2019
77,3.79,2019
77,2.72,2019
91,4.39,2019
93,1.86,2019
77,4.87,2019
77,2.11,2019
92,2.12,2019
77,2.11,2019
94,2.48,2019
77,4.87,2019
77,2.03,2019
91,3.03,2019
77,4.87,2019
78,1.93,2019
77,,2019
77,1.86,2019
93,2.48,2019
78,5.3,2019
77,,2019
93,1.86,2019
78,,2019
77,2.34,2019
95,1.86,2019
78,2.1,2019
77,4.87,2019
77,,2019
95,1.86,2019
91,,2019
78,2.1,2019
94,1.86,2019
77,2.43,2019
91,4.39,2019
77,4.87,2019
77,4.87,2019
77,4.87,2019
77,2.03,2019
94,1.86,2019
77,2.44,2019
78,1.86,2019
91,2.48,2019
94,2.48,2019
77,4.53,2019
77,,2019
78,5.3,2019
77,,2019
77,4.87,2019
77,1.87,2019
77,4.87,2019
77,3.23,2019
78,1.86,2019
95,2.03,2019
95,,2019
91,1.86,2019
91,,2019
77,2.71,2019
91,3.03,2019
77,4.32,2019
95,1.86,2019
77,4.87,2019
91,4.39,2019
77,3.06,2019
78,5.3,2019
78,3.57,2019
77,2.07,2019
95,2.03,2019
91,,2019
91,,2019
93,1.86,2019
78,3.24,2019
95,1.79,2019
91,,2019
91,2.63,2019
91,2.72,2019
77,2.44,2019
78,3.24,2019
91,2.63,2019
77,4.32,2019
91,2.47,2020
95,,2020
78,2.64,2020
94,2.46,2020
78,3.3,2020
77,2.81,2020
78,3.96,2020
78,1.97,2020
95,,2020
94,2.09,2020
78,2.64,2020
95,,2020
77,5.17,2020
